Bandit,Reward,Algorithm
2,2.511553399055873,Thompson
2,3.040202424800809,Thompson
2,0.9781558420951426,Thompson
2,1.941790367105617,Thompson
2,4.217404070536877,Thompson
2,4.566243770516399,Thompson
2,3.6603461410739344,Thompson
2,4.857785697216952,Thompson
2,2.7936719373498335,Thompson
2,3.8353549452764497,Thompson
2,3.8910605137863437,Thompson
2,3.426196521752116,Thompson
2,4.981875883199713,Thompson
2,2.311519119790486,Thompson
2,1.4700511473911493,Thompson
2,1.715634715578014,Thompson
2,3.236318097813507,Thompson
2,3.9644669931817362,Thompson
2,4.236042127471365,Thompson
2,2.094597566488962,Thompson
2,2.6043753284745486,Thompson
2,4.578058499355964,Thompson
2,2.3658368892289037,Thompson
2,3.3595583204074466,Thompson
2,3.531084713307865,Thompson
2,3.5526785696682737,Thompson
2,3.896831821876365,Thompson
2,2.7488275651104517,Thompson
2,2.8911251413967176,Thompson
2,3.530193498805855,Thompson
2,3.0032341619087486,Thompson
2,5.225613833851799,Thompson
2,1.9083776593247928,Thompson
2,3.333010230337915,Thompson
2,1.8887897964453058,Thompson
2,1.0322613183544105,Thompson
2,3.0556290960960264,Thompson
2,3.994415572087051,Thompson
2,4.698552936775654,Thompson
2,2.7232588385883796,Thompson
2,4.0745515026208,Thompson
2,0.3242400779337995,Thompson
2,3.1068490958602157,Thompson
2,2.9264868307978893,Thompson
2,2.9606012415558616,Thompson
2,4.938780138885841,Thompson
2,0.7036998869700124,Thompson
2,1.410214130399537,Thompson
2,2.5778089802099857,Thompson
2,2.8439632368224848,Thompson
2,5.1296349730433555,Thompson
2,3.171848697598207,Thompson
2,3.3452975527184963,Thompson
2,1.9321319702804785,Thompson
2,4.412619986415543,Thompson
2,2.9033073184041,Thompson
2,3.614446522548148,Thompson
2,1.8083511312122247,Thompson
2,3.669905866315921,Thompson
2,1.5289956810626677,Thompson
2,2.35710434775621,Thompson
2,3.6315351693584805,Thompson
2,3.492580276490529,Thompson
2,3.665691372569288,Thompson
2,1.4441198597793106,Thompson
2,3.0784592787708114,Thompson
2,3.5437182107738012,Thompson
2,4.116500512800787,Thompson
2,3.1761036929403006,Thompson
2,2.1539362316816835,Thompson
2,1.7244449735584608,Thompson
2,4.35517712976765,Thompson
2,4.364522522843576,Thompson
2,2.575115623988463,Thompson
2,4.544784096661076,Thompson
2,4.248412058558866,Thompson
2,4.404662607152667,Thompson
2,2.0251942316919846,Thompson
2,2.8460436452936952,Thompson
2,2.365015136780329,Thompson
2,3.5135930359957923,Thompson
2,2.9404045400497014,Thompson
2,2.9332783149792028,Thompson
2,3.7652825002917876,Thompson
2,1.2192821730782648,Thompson
2,0.8996851132339585,Thompson
2,4.697648781814795,Thompson
2,2.97413040047276,Thompson
2,2.17509209718356,Thompson
2,4.730000151763101,Thompson
2,3.142374189544839,Thompson
2,1.874215012067529,Thompson
2,2.4343841353409132,Thompson
2,3.4935088441638587,Thompson
2,2.601676161901785,Thompson
2,3.2293147989050146,Thompson
2,3.4725496402002936,Thompson
2,3.0157301129732015,Thompson
2,2.2795390934000603,Thompson
2,4.0757249063228596,Thompson
2,3.506335502445099,Thompson
2,1.6449058468141966,Thompson
2,6.339702818548437,Thompson
2,3.3419681182036762,Thompson
2,1.8055429620570376,Thompson
2,3.195634873963392,Thompson
2,2.018662712950555,Thompson
2,3.829473665682556,Thompson
2,4.089158609660451,Thompson
2,5.180193268518576,Thompson
2,2.2730262690825542,Thompson
2,3.133615115285183,Thompson
2,4.103652106712875,Thompson
2,2.849642682584339,Thompson
2,3.5527065428913325,Thompson
2,4.272986596360989,Thompson
2,4.211752810966175,Thompson
2,1.6720691496942985,Thompson
2,3.8238795827607914,Thompson
2,2.5114489458590747,Thompson
2,2.783933336001321,Thompson
2,3.4992665018477025,Thompson
2,3.103983586916207,Thompson
2,3.498097049829562,Thompson
2,3.4174200685661247,Thompson
2,2.6954747704683175,Thompson
2,2.208097453125075,Thompson
2,2.835619417785251,Thompson
2,3.5064280576006426,Thompson
2,3.229677890426395,Thompson
2,2.757371201154369,Thompson
2,1.8344426695404377,Thompson
2,1.792156940001554,Thompson
2,3.4835226205596337,Thompson
2,1.8600770146188201,Thompson
2,3.58798432899915,Thompson
2,2.4872319510488508,Thompson
2,2.0659440706234076,Thompson
2,1.3233966433410915,Thompson
2,3.4020154272436987,Thompson
2,1.079170793098923,Thompson
2,1.6681037330685178,Thompson
2,2.0302793244865285,Thompson
2,1.66376196094912,Thompson
2,2.1700392014609458,Thompson
2,4.482655165056888,Thompson
2,2.9286822601176983,Thompson
2,1.590648677042901,Thompson
2,2.663870569322844,Thompson
2,3.0359249412224334,Thompson
2,1.3798874523939266,Thompson
2,2.2606652617654763,Thompson
2,2.4709075064304247,Thompson
2,0.8944568571711473,Thompson
2,2.61494677724887,Thompson
2,2.4318692591898516,Thompson
2,5.160966229459866,Thompson
2,3.616828895670764,Thompson
2,2.96508417628697,Thompson
2,3.182130306759746,Thompson
2,0.8529384977495567,Thompson
2,3.365035831385099,Thompson
2,2.2644463264629353,Thompson
2,1.2497523230361278,Thompson
2,1.5844751782760993,Thompson
2,1.9120876137099716,Thompson
2,1.4643155571690971,Thompson
2,2.715200145195141,Thompson
2,2.785528554386546,Thompson
2,5.2522866238654995,Thompson
2,3.653956601783424,Thompson
2,4.309776361958339,Thompson
2,2.564479271961827,Thompson
2,3.964839928181194,Thompson
2,2.5446011183686625,Thompson
2,2.16706013719401,Thompson
2,3.198729735719164,Thompson
2,0.6855489252772862,Thompson
2,1.7422535801768864,Thompson
2,5.384323936863726,Thompson
2,1.827528527312184,Thompson
2,3.3267402895586495,Thompson
2,3.8338319751638954,Thompson
2,2.432920101847297,Thompson
2,1.5468905687298813,Thompson
2,3.747044519566526,Thompson
2,2.374655531965234,Thompson
2,5.145858203282664,Thompson
2,4.145216252651088,Thompson
2,1.3682494218821513,Thompson
2,1.9769331647572206,Thompson
2,1.9360167908316193,Thompson
2,2.4849606952247427,Thompson
2,3.4265400669464983,Thompson
2,2.673047345159917,Thompson
2,1.0080905915178526,Thompson
2,2.345504326685467,Thompson
2,1.613006200603101,Thompson
2,2.530871311885776,Thompson
2,4.305122844740863,Thompson
2,2.9063977003100074,Thompson
2,3.2584789278150925,Thompson
2,3.8840343077345243,Thompson
2,3.101019051979484,Thompson
2,4.461932324846423,Thompson
2,1.758890893397031,Thompson
2,3.9699977871274714,Thompson
2,2.774726866630135,Thompson
2,-0.18633059718948175,Thompson
2,2.703617705470302,Thompson
2,3.6086952329438544,Thompson
2,2.666718165072807,Thompson
2,3.0331931883269543,Thompson
2,2.699234080018238,Thompson
2,4.435098356079849,Thompson
2,4.192350570125505,Thompson
2,1.797494288116984,Thompson
2,2.356348034909019,Thompson
2,4.396734373590137,Thompson
2,5.565609080180131,Thompson
2,3.767364307278848,Thompson
2,3.107612425895844,Thompson
2,2.297262737800139,Thompson
2,2.9153191485036354,Thompson
2,0.6518984488930575,Thompson
2,3.111727158945327,Thompson
2,5.149402396913155,Thompson
2,1.2057336693543212,Thompson
2,2.9908838018766803,Thompson
2,2.89049855887377,Thompson
2,1.5636300330966075,Thompson
2,4.04247072908699,Thompson
2,4.352924789156439,Thompson
2,1.6002382621190452,Thompson
2,1.9365588211559346,Thompson
2,1.716633995178037,Thompson
2,4.251698990779408,Thompson
2,2.1166428352490128,Thompson
2,2.1807205583370948,Thompson
2,3.155659185242985,Thompson
2,2.3689637755858164,Thompson
2,2.6719836629532816,Thompson
2,1.6899835648319321,Thompson
2,3.9734285226204618,Thompson
2,2.722813070472925,Thompson
2,3.177843157282363,Thompson
2,3.9179743616620684,Thompson
3,3.2179501759070166,Thompson
2,3.155737558035831,Thompson
2,1.2260573834820705,Thompson
2,3.2456717720314434,Thompson
2,3.9081113796186573,Thompson
2,1.1354237227588917,Thompson
2,2.514938783340946,Thompson
2,0.968429916938701,Thompson
2,4.25171419881861,Thompson
2,2.990076248732532,Thompson
2,1.4318586783648473,Thompson
3,4.141922319745743,Thompson
2,5.6231244536341976,Thompson
2,2.7562524288732915,Thompson
3,3.8585555487417214,Thompson
2,4.627488378632045,Thompson
3,3.443905873135633,Thompson
2,4.9116186003315105,Thompson
3,5.034928640000709,Thompson
3,5.060630481418491,Thompson
3,4.5730090311382705,Thompson
3,2.9009149629143254,Thompson
3,2.629208781349794,Thompson
3,4.909176262482835,Thompson
3,3.61181914793133,Thompson
3,0.7714828560383342,Thompson
3,4.294339772147039,Thompson
3,4.273076864389676,Thompson
3,2.9542123713065784,Thompson
2,2.2212803172401685,Thompson
3,2.9313353916924747,Thompson
3,2.851563206940135,Thompson
3,6.020518943317096,Thompson
3,4.644656429441669,Thompson
3,5.3751951833638,Thompson
3,5.712929147149028,Thompson
3,2.2237015797322055,Thompson
3,5.875075390494468,Thompson
3,4.4783428711092546,Thompson
3,2.801771283690872,Thompson
3,3.5069568108742986,Thompson
3,4.114500165821344,Thompson
3,6.05202749857102,Thompson
3,3.9690132967725207,Thompson
3,3.3606551347538978,Thompson
3,5.260074074396022,Thompson
3,3.5422979404869435,Thompson
3,4.132530043440796,Thompson
3,4.110151845598257,Thompson
3,5.06939031099658,Thompson
3,3.8271095095760757,Thompson
3,2.361679867339915,Thompson
3,3.5301825925013834,Thompson
3,2.8335251791584293,Thompson
3,4.240284287119252,Thompson
3,3.5743979616179553,Thompson
3,4.426916459654335,Thompson
3,4.7009427732226365,Thompson
3,1.9962490387005265,Thompson
3,5.049719505339967,Thompson
3,3.408874834447369,Thompson
3,5.290944075506347,Thompson
3,2.229201735140129,Thompson
3,4.670814817939187,Thompson
3,3.785433323105653,Thompson
3,4.418873261525174,Thompson
3,3.6643932749279653,Thompson
3,2.813794502055388,Thompson
3,4.258408604885585,Thompson
3,4.053834674543236,Thompson
3,5.61163950955038,Thompson
3,3.4611888851971813,Thompson
3,4.358715293276824,Thompson
3,4.658278362768941,Thompson
3,3.398843661867913,Thompson
3,3.1702934209422637,Thompson
3,2.8239796077365904,Thompson
3,5.499738808514651,Thompson
3,4.971145160874962,Thompson
3,5.041729250379548,Thompson
3,3.75072962794017,Thompson
3,7.557317208440066,Thompson
3,3.9239957909633443,Thompson
3,5.957277187828126,Thompson
3,4.263528364318463,Thompson
3,3.6148926976303035,Thompson
3,3.944881743172981,Thompson
3,3.347855127690726,Thompson
3,4.876840750456196,Thompson
3,2.9306154094999357,Thompson
3,4.964965214999312,Thompson
3,3.8722915840473604,Thompson
3,2.7900556695947842,Thompson
3,4.123527312392309,Thompson
3,3.832732007362331,Thompson
3,4.845271760600701,Thompson
3,2.6413024264508826,Thompson
3,5.094532468870736,Thompson
3,3.9038706432253134,Thompson
3,5.31300993780784,Thompson
3,4.595873631151555,Thompson
3,3.6600354654914344,Thompson
3,3.79583332107914,Thompson
3,4.227055023813149,Thompson
3,5.893703847152095,Thompson
3,3.7105349512976957,Thompson
3,4.386993230959895,Thompson
3,4.6792986402824575,Thompson
3,3.7092974721954697,Thompson
3,3.181753335305705,Thompson
3,4.710974005661652,Thompson
3,3.62832723798316,Thompson
3,5.265231445717064,Thompson
3,3.3075629180657335,Thompson
3,3.87137846796427,Thompson
3,3.6386761072862908,Thompson
3,4.509903348500827,Thompson
3,4.537172097476646,Thompson
3,5.338592542216479,Thompson
3,5.174902147509141,Thompson
3,5.48759727285783,Thompson
3,5.086761776140547,Thompson
3,4.659659413239168,Thompson
3,3.4156154433723707,Thompson
3,4.632125373149744,Thompson
3,3.4548623330654706,Thompson
3,3.859914064235328,Thompson
3,4.627697353946065,Thompson
3,4.571079276797576,Thompson
3,3.808850787353569,Thompson
3,2.975099485205564,Thompson
3,4.553948297467362,Thompson
3,5.257172733284081,Thompson
3,5.640106208546348,Thompson
3,4.19192621326334,Thompson
3,3.3495105832721386,Thompson
3,4.609052081737134,Thompson
3,2.4454781866420445,Thompson
3,3.4306293202549427,Thompson
3,3.4298629642524543,Thompson
3,5.179378561036531,Thompson
3,1.8170306325905825,Thompson
3,4.605977210681958,Thompson
3,4.182581556135227,Thompson
3,5.738773149813843,Thompson
3,4.083739634929845,Thompson
3,5.221307991035213,Thompson
3,3.7375774484446436,Thompson
3,2.2741202396079343,Thompson
3,3.303100256403515,Thompson
3,5.366881949070091,Thompson
3,3.688313213912569,Thompson
3,3.380236076224094,Thompson
3,5.703672042665297,Thompson
3,4.194622575932056,Thompson
3,3.5794171790069558,Thompson
3,3.592890151383979,Thompson
3,4.014721879504381,Thompson
3,3.1490792846212363,Thompson
3,3.6144614353081908,Thompson
3,5.099172332389696,Thompson
3,4.565718957785108,Thompson
3,2.8816251836237115,Thompson
3,2.5827506983221533,Thompson
3,4.26946216508026,Thompson
3,4.525896552988465,Thompson
3,3.1488440904606456,Thompson
3,5.010512558339933,Thompson
3,2.8971438325114356,Thompson
3,1.9753371052321014,Thompson
3,2.1126046110527597,Thompson
3,4.941135863940585,Thompson
3,4.094355480546934,Thompson
3,3.9282553215014127,Thompson
3,5.636730209381955,Thompson
3,4.087155794634073,Thompson
3,4.232663943631839,Thompson
3,2.8668327960127185,Thompson
3,3.2717058997199064,Thompson
3,6.124962639952289,Thompson
3,5.507722292483894,Thompson
3,4.22038401563451,Thompson
3,3.997777992060023,Thompson
3,4.456395853104493,Thompson
3,5.278447644896016,Thompson
3,5.157375018660554,Thompson
3,3.7229067282354924,Thompson
3,4.646910156065537,Thompson
3,3.387264200337828,Thompson
3,4.136904394165725,Thompson
3,4.447584809982144,Thompson
3,3.0088665292011623,Thompson
3,4.752844047351644,Thompson
3,5.204688988952855,Thompson
3,3.6056490464902473,Thompson
3,6.449005906775083,Thompson
3,4.744316487420422,Thompson
3,4.345461726757763,Thompson
3,4.90171708374213,Thompson
3,3.8903964561271263,Thompson
3,3.2048343938936803,Thompson
3,2.662004398898112,Thompson
3,4.311978171877643,Thompson
3,4.3548038633139505,Thompson
3,3.5319000596621737,Thompson
3,5.213201735232182,Thompson
3,3.0254394581992017,Thompson
3,4.988466304332705,Thompson
3,4.874856532105496,Thompson
3,4.048545900287934,Thompson
3,2.9245573336019453,Thompson
3,3.4421319929669294,Thompson
3,3.3306018841423506,Thompson
3,5.292074970256954,Thompson
3,4.3334450590170865,Thompson
3,5.014261241423375,Thompson
3,3.0127234595217933,Thompson
3,4.180845885606799,Thompson
3,2.197036702917713,Thompson
3,3.898291580097167,Thompson
3,2.995977479697908,Thompson
3,4.730660045239349,Thompson
3,3.689159791163728,Thompson
3,4.982628967412363,Thompson
3,5.597595179985083,Thompson
3,6.7440832555027415,Thompson
3,4.01765033651729,Thompson
3,3.1937726202691414,Thompson
3,3.2692342097540523,Thompson
3,6.533940771934833,Thompson
3,4.003928002340926,Thompson
3,2.635429098848098,Thompson
3,2.7319418537365854,Thompson
3,6.223688279114009,Thompson
3,4.255740304766399,Thompson
3,4.379206995197143,Thompson
3,4.133486648968237,Thompson
3,6.112987980952891,Thompson
3,4.273011105458485,Thompson
3,4.801989785891758,Thompson
3,3.55242341315265,Thompson
3,4.117715095989114,Thompson
3,3.6396281474141685,Thompson
3,2.7476065175238675,Thompson
3,3.668370667503494,Thompson
3,4.233178647022355,Thompson
3,2.8133075336306668,Thompson
3,5.433571273183842,Thompson
3,4.954287278385958,Thompson
3,6.297437227264638,Thompson
3,2.5362993541085777,Thompson
3,4.505635125294811,Thompson
3,4.652695289744107,Thompson
3,0.9363800339212891,Thompson
3,5.462980506998939,Thompson
3,5.205457689411041,Thompson
3,3.511974448510082,Thompson
3,3.8144626615713073,Thompson
3,3.7078867139729796,Thompson
3,2.9146232492120436,Thompson
3,4.312593669632604,Thompson
3,5.062755434717614,Thompson
3,3.5745429651404557,Thompson
3,4.171141312156745,Thompson
3,5.541302806170362,Thompson
3,3.24879993355383,Thompson
3,4.08229322277902,Thompson
3,2.5333193155070948,Thompson
3,3.423029354320016,Thompson
3,5.077796149626685,Thompson
3,3.2600988180884887,Thompson
3,3.6294511318857388,Thompson
3,2.5215670590283032,Thompson
3,3.4065677257394826,Thompson
3,5.605155058639352,Thompson
3,4.021351529837213,Thompson
3,4.843866775096139,Thompson
3,5.316949661854415,Thompson
3,2.733324056206624,Thompson
3,3.0126199203960846,Thompson
3,4.209669314375478,Thompson
3,4.769799514658042,Thompson
3,4.022776305693253,Thompson
3,1.9636029504671013,Thompson
3,4.859855281141896,Thompson
3,4.350472164068105,Thompson
3,3.9559953055537362,Thompson
3,4.428109588538177,Thompson
3,3.499110928694263,Thompson
3,2.736544471536549,Thompson
3,4.206044226682439,Thompson
3,3.6138719075487886,Thompson
3,2.4243057783853734,Thompson
3,4.45258740693368,Thompson
3,4.840528774885028,Thompson
3,5.551499425278994,Thompson
3,3.4078103184298065,Thompson
3,4.164457005199918,Thompson
3,4.561609396364132,Thompson
3,4.496435726120437,Thompson
3,4.247461173434434,Thompson
3,4.549346019028935,Thompson
3,4.723500018095661,Thompson
3,3.896626687743283,Thompson
3,4.463391914227764,Thompson
3,4.762111564791473,Thompson
3,5.250854956173196,Thompson
3,3.3520778550676535,Thompson
3,5.8686653937892155,Thompson
3,4.8914178795801275,Thompson
3,6.161478720794509,Thompson
3,2.441184675398447,Thompson
3,5.145326171552613,Thompson
3,3.0214792416383065,Thompson
3,3.9389044006719582,Thompson
3,4.376876119925624,Thompson
3,5.626458911301389,Thompson
3,5.955137692505492,Thompson
3,5.12699100825829,Thompson
3,3.030341851684526,Thompson
3,3.7753536908294825,Thompson
3,3.680287125817548,Thompson
3,3.1400246964339034,Thompson
3,5.219223280867835,Thompson
3,2.497878768636915,Thompson
3,3.428517965553413,Thompson
3,4.598155020764766,Thompson
3,3.753302354380306,Thompson
3,3.2228050889841775,Thompson
3,3.8469130440677706,Thompson
3,4.880943054973324,Thompson
3,4.365914986734675,Thompson
3,5.869706750880992,Thompson
3,4.333395311565022,Thompson
3,3.47825235228974,Thompson
3,3.0580539814261245,Thompson
3,5.099503904438337,Thompson
3,4.803325442968305,Thompson
3,5.757541391505483,Thompson
3,4.732033828425678,Thompson
3,4.119096682530063,Thompson
3,3.4695022955921444,Thompson
3,3.471649713391762,Thompson
3,4.612785347486511,Thompson
3,3.692881659309965,Thompson
3,3.945385477555305,Thompson
3,4.080612827040907,Thompson
3,4.413632784546582,Thompson
3,2.6039553279478294,Thompson
3,4.667913542256325,Thompson
3,5.2393424018320305,Thompson
3,3.0457196865373573,Thompson
3,2.951169868361324,Thompson
3,2.7983665663820063,Thompson
3,3.5264700789143495,Thompson
3,2.4040473554415045,Thompson
3,2.1522951861762896,Thompson
3,4.107785703319851,Thompson
3,2.825356364761716,Thompson
3,4.327465521406288,Thompson
3,4.9773753556959015,Thompson
3,3.706543115039111,Thompson
3,3.7173360596680336,Thompson
3,2.841656290802882,Thompson
3,3.5930238497992404,Thompson
3,4.419195565454049,Thompson
3,5.006831460483907,Thompson
3,2.171235632273972,Thompson
3,3.40240080269001,Thompson
3,3.3631794183451795,Thompson
3,4.511842374371578,Thompson
3,5.125652875206763,Thompson
3,3.5082528661504155,Thompson
3,3.9461288149536267,Thompson
3,3.1811445826668088,Thompson
3,4.8985549238242365,Thompson
3,5.464662558833734,Thompson
3,4.366882634066495,Thompson
3,3.4304633023558404,Thompson
3,5.110112733859728,Thompson
3,4.963558300092663,Thompson
3,3.645458057617048,Thompson
3,3.4254393047294323,Thompson
3,3.5849749608747437,Thompson
3,4.453763950862063,Thompson
3,3.4713883697155845,Thompson
3,2.685791094770532,Thompson
3,3.749119847595228,Thompson
3,3.8624309069181844,Thompson
3,5.317620135607259,Thompson
3,3.676425898206639,Thompson
3,3.967307232766058,Thompson
3,3.303210926674016,Thompson
3,3.162595083647661,Thompson
3,4.957094224956826,Thompson
3,2.2201340945061343,Thompson
3,5.6077185699702925,Thompson
3,2.027662524905632,Thompson
3,4.538475300304386,Thompson
3,4.564540020438895,Thompson
3,3.8771569605356837,Thompson
3,4.366682809407807,Thompson
3,5.068190871340768,Thompson
3,2.1438079157237375,Thompson
3,2.6293521697918734,Thompson
3,3.442018412688335,Thompson
3,4.452265357305605,Thompson
3,4.576948303253596,Thompson
3,2.6165408374719066,Thompson
3,2.577432997143246,Thompson
3,4.159247901123281,Thompson
3,5.777062521486461,Thompson
3,5.227588751180592,Thompson
3,3.6626271280326623,Thompson
3,4.325006327789836,Thompson
3,4.147444796599156,Thompson
3,3.716454966439302,Thompson
3,4.027056720550072,Thompson
3,4.049115474705236,Thompson
3,2.675857528292549,Thompson
3,4.803405916871877,Thompson
3,5.533486883358195,Thompson
3,4.624294957664026,Thompson
3,2.881599430668648,Thompson
3,3.853695701345998,Thompson
3,3.4817005145405564,Thompson
3,5.5042042076517035,Thompson
3,4.9198057350096605,Thompson
3,5.348136470258779,Thompson
3,4.360556409594791,Thompson
3,4.89746204597853,Thompson
3,3.559117178594011,Thompson
3,3.2986127651735515,Thompson
3,4.868803460527872,Thompson
3,4.1030551643087225,Thompson
3,4.413574990490086,Thompson
3,3.140219596177568,Thompson
3,3.5005142433616987,Thompson
3,4.122460904110688,Thompson
3,3.986960766843218,Thompson
3,3.6424120849077206,Thompson
3,4.791729718307208,Thompson
3,3.4185292503522335,Thompson
3,4.861933459710543,Thompson
3,5.457479239373833,Thompson
3,4.5851509881529875,Thompson
3,4.4989175749620145,Thompson
3,3.3608029691762606,Thompson
3,2.727668180621704,Thompson
3,4.356256063774592,Thompson
3,2.7582694706496866,Thompson
3,3.6481670221696674,Thompson
3,3.660609277083381,Thompson
