Bandit,Reward,Algorithm
3,4.545558377630501,E_Greedy
3,4.593156804069196,E_Greedy
3,5.399752768353686,E_Greedy
3,3.926004650091608,E_Greedy
3,2.7855922071690253,E_Greedy
3,3.6147122981550983,E_Greedy
3,2.2974812592227374,E_Greedy
3,4.769658848547802,E_Greedy
3,2.7242611374780807,E_Greedy
3,3.4420231679865667,E_Greedy
3,1.815312786808203,E_Greedy
3,3.500873908980976,E_Greedy
3,4.169819658150497,E_Greedy
3,3.1527904062136893,E_Greedy
3,3.019078741428518,E_Greedy
3,3.969219264109051,E_Greedy
3,2.5418155722237428,E_Greedy
3,3.8900212568404315,E_Greedy
3,2.6571333763523417,E_Greedy
3,6.009856949227734,E_Greedy
3,4.418821047253706,E_Greedy
3,3.712687012132033,E_Greedy
3,4.172472004488418,E_Greedy
3,3.6086704791320283,E_Greedy
3,5.355109095445117,E_Greedy
3,3.286071566322827,E_Greedy
3,4.351717165488815,E_Greedy
3,3.6435616410180263,E_Greedy
3,1.785106363181956,E_Greedy
3,5.769653435065495,E_Greedy
3,3.765895685962462,E_Greedy
3,4.542635603349987,E_Greedy
3,5.337940388366029,E_Greedy
3,5.483288724315928,E_Greedy
3,2.93569401673456,E_Greedy
3,5.341291491654745,E_Greedy
3,3.6617909937676707,E_Greedy
3,3.121304479713783,E_Greedy
3,3.220027878397139,E_Greedy
3,5.717926596585589,E_Greedy
3,2.6195546241076118,E_Greedy
3,4.737778089267869,E_Greedy
3,4.558148055237765,E_Greedy
3,4.336220163399038,E_Greedy
3,5.385801986641132,E_Greedy
3,7.111211012907537,E_Greedy
3,4.945567230538121,E_Greedy
3,5.997206477642404,E_Greedy
3,3.688602293443485,E_Greedy
3,4.762110027137579,E_Greedy
3,4.580616253552815,E_Greedy
3,4.170374807786414,E_Greedy
3,3.788806267611718,E_Greedy
3,3.1740811023027837,E_Greedy
3,4.023950943487926,E_Greedy
3,4.471472102364351,E_Greedy
3,4.312673337870068,E_Greedy
3,5.674224484396536,E_Greedy
3,5.517504322446955,E_Greedy
3,2.6300231105918668,E_Greedy
3,4.747650462137242,E_Greedy
3,4.679394560412009,E_Greedy
3,4.610598793873086,E_Greedy
3,3.5672005134039195,E_Greedy
3,4.235357542760329,E_Greedy
3,3.112565384864457,E_Greedy
3,5.491621253242586,E_Greedy
3,6.500599279614716,E_Greedy
3,5.4169949555021315,E_Greedy
3,6.255613003904509,E_Greedy
3,4.83040352582086,E_Greedy
3,4.625902629763549,E_Greedy
3,5.130511547807217,E_Greedy
3,4.037118984450495,E_Greedy
3,2.5605832730516305,E_Greedy
3,3.196891452900866,E_Greedy
3,5.686209692941162,E_Greedy
3,4.652731773454869,E_Greedy
3,4.362170127395849,E_Greedy
3,4.220525026358581,E_Greedy
3,4.031702910682227,E_Greedy
3,4.655082934707177,E_Greedy
3,3.1377286300022464,E_Greedy
3,2.052594273130572,E_Greedy
3,5.336885432107464,E_Greedy
3,4.896836319353569,E_Greedy
3,2.962031907482931,E_Greedy
3,2.6932763870093943,E_Greedy
3,4.112743739345028,E_Greedy
3,3.2929083997910364,E_Greedy
3,3.116924285351944,E_Greedy
3,2.187303236853218,E_Greedy
3,4.348399884787088,E_Greedy
3,4.5150429542625865,E_Greedy
3,2.0369477681932837,E_Greedy
3,5.113113204950989,E_Greedy
3,2.530157014485146,E_Greedy
3,4.503061460561332,E_Greedy
3,3.0450067808892824,E_Greedy
3,5.737635809318576,E_Greedy
3,4.091119268979523,E_Greedy
3,3.593473088325323,E_Greedy
3,4.327624223102958,E_Greedy
3,4.237164050641905,E_Greedy
3,6.550524838303395,E_Greedy
3,3.646417980292429,E_Greedy
3,4.864058154351125,E_Greedy
3,4.713454244911237,E_Greedy
3,4.692380576278341,E_Greedy
3,4.063167235732469,E_Greedy
3,3.9789381144821325,E_Greedy
3,3.4746972680527413,E_Greedy
3,3.0100613295890417,E_Greedy
3,6.055234297829362,E_Greedy
3,4.634865695932036,E_Greedy
3,3.931933119616466,E_Greedy
3,5.26484694470798,E_Greedy
3,4.348734102020756,E_Greedy
3,4.3649970342719016,E_Greedy
3,2.000058423903482,E_Greedy
3,4.416889378254358,E_Greedy
3,4.8137898113169815,E_Greedy
3,4.52467676911073,E_Greedy
3,4.33578809940879,E_Greedy
3,4.245496705308035,E_Greedy
3,4.6141583548606135,E_Greedy
3,5.574877199849382,E_Greedy
3,6.677443083353023,E_Greedy
3,3.977333733154016,E_Greedy
3,3.435452335461913,E_Greedy
3,3.6215314399708185,E_Greedy
3,5.004392671740433,E_Greedy
3,4.639736606841312,E_Greedy
3,3.38055414300207,E_Greedy
3,1.9195868521978787,E_Greedy
3,3.088207608607771,E_Greedy
3,3.907678582261858,E_Greedy
3,2.2611555866211583,E_Greedy
3,6.3554139594697325,E_Greedy
3,3.0905490303196546,E_Greedy
3,6.465019899300236,E_Greedy
3,2.4426934111788707,E_Greedy
3,5.138330666918007,E_Greedy
3,3.280166764033651,E_Greedy
3,4.296154138656051,E_Greedy
3,2.525692375402186,E_Greedy
3,4.879976377427807,E_Greedy
3,4.559073141928921,E_Greedy
3,4.184726133994014,E_Greedy
3,5.576997864408806,E_Greedy
3,4.57246954560162,E_Greedy
3,2.8292264116188335,E_Greedy
3,5.170432682016834,E_Greedy
3,5.9693513710557236,E_Greedy
3,5.438909197550694,E_Greedy
3,3.152496456494097,E_Greedy
3,3.4814403161697496,E_Greedy
3,2.3165021840000524,E_Greedy
3,4.801321853546276,E_Greedy
3,2.3191595856328875,E_Greedy
3,4.108697474736954,E_Greedy
3,4.210744257411246,E_Greedy
3,4.597868160148289,E_Greedy
3,5.185829236185786,E_Greedy
3,4.641121635418215,E_Greedy
3,4.286683726562202,E_Greedy
3,3.5923943298194194,E_Greedy
3,4.243341940174972,E_Greedy
3,3.672375694218326,E_Greedy
3,4.377436146317926,E_Greedy
3,4.054443922029349,E_Greedy
3,5.035200070994467,E_Greedy
3,4.293217854334665,E_Greedy
3,2.2535869007287372,E_Greedy
3,3.2687386128316365,E_Greedy
3,3.614630504449096,E_Greedy
3,3.4705844919565214,E_Greedy
3,2.4056706320058145,E_Greedy
3,4.37550677690705,E_Greedy
3,4.424943969454755,E_Greedy
3,2.8896774293199345,E_Greedy
3,3.3335266388850693,E_Greedy
3,4.883994256497859,E_Greedy
3,2.0755445694562606,E_Greedy
3,4.256443292650147,E_Greedy
3,3.243069424134369,E_Greedy
3,4.422376422569341,E_Greedy
3,4.680323317630191,E_Greedy
3,5.4091076510611735,E_Greedy
3,2.7103196909326313,E_Greedy
3,4.362485816143316,E_Greedy
3,3.0886898773988376,E_Greedy
3,5.528061033572526,E_Greedy
3,3.7377744851037464,E_Greedy
3,3.5303239350516606,E_Greedy
3,3.115762974172948,E_Greedy
3,3.681471121599632,E_Greedy
3,5.40698068804765,E_Greedy
3,5.041045891548768,E_Greedy
3,5.3969425159205615,E_Greedy
3,3.9575417238522226,E_Greedy
3,2.8571475359114187,E_Greedy
3,4.392230656977718,E_Greedy
3,5.031811230915302,E_Greedy
3,4.1703413053432286,E_Greedy
3,4.061042532192868,E_Greedy
3,3.751372560114861,E_Greedy
3,2.8707934878114,E_Greedy
3,4.157709381210313,E_Greedy
3,3.338735871301912,E_Greedy
3,4.457379506228266,E_Greedy
3,3.7998527680450387,E_Greedy
3,4.9674095132475165,E_Greedy
3,4.447516030784304,E_Greedy
3,4.7030574336312645,E_Greedy
3,3.338784318283873,E_Greedy
3,5.625109535425694,E_Greedy
3,3.0753317596321694,E_Greedy
3,5.471490905089777,E_Greedy
3,2.9949259081302557,E_Greedy
3,4.059011099047281,E_Greedy
3,2.8927122809148127,E_Greedy
3,4.471988621107696,E_Greedy
3,2.660012268838449,E_Greedy
3,4.503894033101416,E_Greedy
3,4.286649217306607,E_Greedy
3,3.2205339733768947,E_Greedy
3,2.9630492303020857,E_Greedy
3,4.407152436310033,E_Greedy
3,4.521941241025916,E_Greedy
3,3.7483654016739805,E_Greedy
3,5.192693791650327,E_Greedy
3,2.0967705532629237,E_Greedy
